power, vel
-0.46, -156.89
-0.46, -160.478
-0.46, -162.295
-0.46, -160.953
-0.46, -162.068
-0.46, -160.846
-0.46, -160.836
-0.46, -159.547
-0.46, -158.475
-0.46, -158.863
-0.46, -159.958
-0.46, -160.778
-0.46, -159.509
-0.46, -158.025
-0.46, -155.165
-0.46, -157.53
-0.46, -160.42
-0.46, -155.618
-0.46, -154.913
-0.44, -161.901
-0.44, -160.662
-0.44, -159.128
-0.44, -154.401
-0.44, -156.614
-0.44, -152.381
-0.44, -152.573
-0.44, -150.574
-0.44, -155.681
-0.44, -152.207
-0.44, -152.669
-0.44, -150.6
-0.44, -146.649
-0.44, -151.129
-0.44, -147.346
-0.44, -145.68
-0.44, -148.28
-0.44, -149.586
-0.44, -152.155
-0.44, -150.574
-0.44, -146.585
-0.44, -148.528
-0.44, -148.025
-0.44, -150.252
-0.44, -150.668
-0.44, -153.725
-0.44, -150.506
-0.44, -150.353
-0.44, -149.234
-0.44, -146.891
-0.44, -148.909
-0.44, -152.12
-0.44, -144.558
-0.44, -154.931
-0.44, -145.648
-0.44, -154.276
-0.44, -150.821
-0.44, -157.866
-0.44, -149.931
-0.44, -154.276
-0.44, -153.362
-0.44, -148.677
-0.44, -152.033
-0.44, -153.046
-0.44, -157.075
-0.44, -156.669
-0.44, -150.923
-0.44, -155.039
-0.44, -152.616
-0.44, -150.557
-0.44, -152.634
-0.42, -147.82
-0.42, -151.731
-0.42, -146.135
-0.42, -146.287
-0.42, -145.751
-0.42, -141.528
-0.42, -148.992
-0.42, -147.013
-0.42, -142.45
-0.42, -144.129
-0.42, -141.056
-0.42, -141.769
-0.42, -139.587
-0.42, -142.847
-0.42, -144.308
-0.42, -142.025
-0.42, -143.787
-0.42, -144.998
-0.42, -146.827
-0.42, -141.318
-0.42, -147.029
-0.42, -141.965
-0.42, -141.626
-0.42, -142.481
-0.42, -139.601
-0.42, -146.908
-0.42, -139.572
-0.42, -143.023
-0.42, -139.07
-0.42, -140.262
-0.42, -145.235
-0.42, -144.967
-0.42, -139.193
-0.42, -138.896
-0.42, -138.413
-0.42, -150.167
-0.42, -138.867
-0.42, -139.792
-0.42, -145.014
-0.42, -138.99
-0.42, -146.015
-0.42, -137.351
-0.42, -140.403
-0.42, -143.477
-0.42, -140.388
-0.42, -143.169
-0.42, -139.208
-0.42, -142.641
-0.42, -146.802
-0.42, -141.528
-0.42, -142.086
-0.4, -144.59
-0.4, -144.511
-0.4, -137.492
-0.4, -142.397
-0.4, -137.45
-0.4, -135.681
-0.4, -135.612
-0.4, -133.094
-0.4, -130.145
-0.4, -138.788
-0.4, -134.057
-0.4, -138.651
-0.4, -135.275
-0.4, -132.888
-0.4, -136.626
-0.4, -127.433
-0.4, -136.061
-0.4, -133.721
-0.4, -137.231
-0.4, -132.242
-0.4, -132.354
-0.4, -133.714
-0.4, -134.605
-0.4, -134.158
-0.4, -132.736
-0.4, -134.28
-0.4, -139.295
-0.4, -135.247
-0.4, -135.371
-0.4, -135.902
-0.4, -138.126
-0.4, -134.138
-0.4, -131.57
-0.4, -136.717
-0.4, -132.085
-0.4, -135.412
-0.4, -132.301
-0.4, -132.314
-0.4, -140.1
-0.4, -131.857
-0.4, -134.905
-0.4, -135.343
-0.4, -133.5
-0.4, -132.039
-0.4, -140.632
-0.4, -131.603
-0.4, -139.113
-0.4, -133.38
-0.4, -136.535
-0.4, -136.836
-0.4, -140.152
-0.38, -132.63
-0.38, -136.075
-0.38, -128.818
-0.38, -132.446
-0.38, -126.478
-0.38, -131.551
-0.38, -123.571
-0.38, -125.976
-0.38, -123.138
-0.38, -125.207
-0.38, -127.677
-0.38, -124.407
-0.38, -123.354
-0.38, -124.436
-0.38, -125.39
-0.38, -129.695
-0.38, -125.875
-0.38, -125.638
-0.38, -123.474
-0.38, -126.96
-0.38, -129.55
-0.38, -126.93
-0.38, -129.765
-0.38, -128.224
-0.38, -127.093
-0.38, -126.167
-0.38, -125.668
-0.38, -127.941
-0.38, -124.803
-0.38, -131.473
-0.38, -119.544
-0.38, -132.347
-0.38, -126.006
-0.38, -124.39
-0.38, -122.106
-0.38, -124.932
-0.38, -127.372
-0.38, -125.982
-0.38, -128.168
-0.38, -127.677
-0.38, -124.425
-0.38, -131.454
-0.38, -128.526
-0.38, -128.644
-0.38, -128.224
-0.38, -128.881
-0.38, -132.393
-0.38, -126.658
-0.38, -131.337
-0.38, -129.809
-0.38, -126.245
-0.36, -127.391
-0.36, -124.774
-0.36, -123.864
-0.36, -117.521
-0.36, -124.019
-0.36, -115.967
-0.36, -124.494
-0.36, -114.853
-0.36, -119.555
-0.36, -114.331
-0.36, -117.201
-0.36, -115.395
-0.36, -120.56
-0.36, -116.913
-0.36, -120.153
-0.36, -118.224
-0.36, -116.149
-0.36, -116.877
-0.36, -119.122
-0.36, -119.197
-0.36, -117.129
-0.36, -119.239
-0.36, -118.492
-0.36, -116.821
-0.36, -123.343
-0.36, -117.687
-0.36, -122.178
-0.36, -115.231
-0.36, -122.555
-0.36, -116.053
-0.36, -118.566
-0.36, -116.083
-0.36, -120.893
-0.36, -116.744
-0.36, -120.609
-0.36, -115.28
-0.36, -121.372
-0.36, -115.091
-0.36, -122.044
-0.36, -118.666
-0.36, -121.179
-0.36, -121.86
-0.36, -121.466
-0.36, -117.542
-0.36, -120.337
-0.36, -122.707
-0.36, -118.041
-0.36, -121.671
-0.36, -115.786
-0.36, -124.57
-0.36, -114.582
-0.34, -121.02
-0.34, -117.093
-0.34, -114.273
-0.34, -111.208
-0.34, -115.365
-0.34, -108.884
-0.34, -111.06
-0.34, -110.238
-0.34, -109.757
-0.34, -110.76
-0.34, -109.352
-0.34, -112.356
-0.34, -106.128
-0.34, -115.756
-0.34, -107.862
-0.34, -109.51
-0.34, -108.755
-0.34, -108.494
-0.34, -112.489
-0.34, -113.911
-0.34, -113.514
-0.34, -114.131
-0.34, -112.035
-0.34, -107.727
-0.34, -112.205
-0.34, -109.384
-0.34, -114.809
-0.34, -107.492
-0.34, -112.418
-0.34, -110.32
-0.34, -107.601
-0.34, -109.753
-0.34, -110.945
-0.34, -105.917
-0.34, -110.339
-0.34, -107.259
-0.34, -110.412
-0.34, -107.962
-0.34, -113.577
-0.34, -108.353
-0.34, -110.508
-0.34, -109.925
-0.34, -108.622
-0.34, -113.766
-0.34, -109.231
-0.34, -113.302
-0.34, -110.926
-0.34, -111.056
-0.34, -110.65
-0.34, -114.636
-0.34, -112.994
-0.32, -112.57
-0.32, -114.685
-0.32, -103.536
-0.32, -106.199
-0.32, -105.54
-0.32, -107.892
-0.32, -102.936
-0.32, -103.119
-0.32, -99.6363
-0.32, -104.448
-0.32, -100.262
-0.32, -99.3764
-0.32, -103.838
-0.32, -99.8939
-0.32, -99.8041
-0.32, -103.54
-0.32, -104.526
-0.32, -99.8976
-0.32, -104.093
-0.32, -100.888
-0.32, -99.9875
-0.32, -105.648
-0.32, -104.661
-0.32, -103.195
-0.32, -100.983
-0.32, -107.177
-0.32, -98.0032
-0.32, -104.937
-0.32, -103.275
-0.32, -105.481
-0.32, -102.081
-0.32, -102.608
-0.32, -103.54
-0.32, -101.82
-0.32, -103.151
-0.32, -101.175
-0.32, -108.155
-0.32, -100.236
-0.32, -100.247
-0.32, -108.441
-0.32, -97.3236
-0.32, -99.8901
-0.32, -106.136
-0.32, -97.7231
-0.32, -101.882
-0.32, -100.508
-0.32, -104.093
-0.32, -99.3468
-0.32, -103.765
-0.32, -100.417
-0.32, -103.379
-0.3, -101.68
-0.3, -104.191
-0.3, -100.561
-0.3, -95.6137
-0.3, -97.4481
-0.3, -94.2485
-0.3, -96.7691
-0.3, -98.1113
-0.3, -93.735
-0.3, -98.2523
-0.3, -92.7085
-0.3, -95.9198
-0.3, -97.3378
-0.3, -92.8893
-0.3, -95.9716
-0.3, -92.6312
-0.3, -100.777
-0.3, -91.4463
-0.3, -92.7149
-0.3, -97.3876
-0.3, -92.3361
-0.3, -94.3018
-0.3, -93.7614
-0.3, -91.3054
-0.3, -97.8845
-0.3, -92.3105
-0.3, -97.4588
-0.3, -90.6351
-0.3, -96.0822
-0.3, -94.576
-0.3, -92.1447
-0.3, -99.1621
-0.3, -93.276
-0.3, -96.3287
-0.3, -96.1654
-0.3, -92.857
-0.3, -95.7029
-0.3, -93.8372
-0.3, -96.3147
-0.3, -95.5829
-0.3, -94.7407
-0.3, -93.6757
-0.3, -94.8452
-0.3, -95.2211
-0.3, -93.2075
-0.3, -95.0649
-0.3, -95.6206
-0.3, -93.482
-0.3, -94.2352
-0.3, -93.338
-0.3, -94.1121
-0.28, -95.9302
-0.28, -94.2119
-0.28, -88.2038
-0.28, -89.2817
-0.28, -85.1127
-0.28, -91.0685
-0.28, -87.9044
-0.28, -86.7378
-0.28, -89.1325
-0.28, -84.988
-0.28, -84.4603
-0.28, -85.847
-0.28, -83.9419
-0.28, -86.3111
-0.28, -88.5112
-0.28, -85.0856
-0.28, -86.0715
-0.28, -84.9068
-0.28, -85.8996
-0.28, -86.0493
-0.28, -83.5134
-0.28, -89.7747
-0.28, -85.6898
-0.28, -86.1243
-0.28, -84.0292
-0.28, -86.9953
-0.28, -85.0693
-0.28, -86.4986
-0.28, -87.2458
-0.28, -83.7232
-0.28, -87.383
-0.28, -83.7337
-0.28, -85.1589
-0.28, -85.1399
-0.28, -81.5694
-0.28, -85.2897
-0.28, -83.3385
-0.28, -85.5496
-0.28, -86.552
-0.28, -86.0742
-0.28, -85.227
-0.28, -85.7201
-0.28, -83.6785
-0.28, -87.1488
-0.28, -86.7858
-0.28, -86.6082
-0.28, -85.5276
-0.28, -86.0159
-0.28, -84.9122
-0.28, -88.3909
-0.28, -86.0132
-0.26, -84.5246
-0.26, -84.6588
-0.26, -80.2705
-0.26, -83.0323
-0.26, -79.9073
-0.26, -78.6488
-0.26, -81.5419
-0.26, -78.5399
-0.26, -77.578
-0.26, -79.1648
-0.26, -77.2454
-0.26, -75.2276
-0.26, -78.9422
-0.26, -77.648
-0.26, -75.2127
-0.26, -78.048
-0.26, -77.9408
-0.26, -78.772
-0.26, -76.6967
-0.26, -81.5869
-0.26, -76.4197
-0.26, -76.9423
-0.26, -79.2848
-0.26, -76.929
-0.26, -75.4126
-0.26, -79.9025
-0.26, -79.507
-0.26, -76.5843
-0.26, -77.009
-0.26, -78.6395
-0.26, -76.1383
-0.26, -78.0526
-0.26, -78.0549
-0.26, -80.008
-0.26, -77.9841
-0.26, -77.8816
-0.26, -79.4336
-0.26, -77.6141
-0.26, -77.3934
-0.26, -77.8498
-0.26, -80.4497
-0.26, -77.4878
-0.26, -76.6085
-0.26, -79.1413
-0.26, -77.6955
-0.26, -78.3139
-0.26, -78.772
-0.26, -75.8265
-0.26, -75.749
-0.26, -77.3261
-0.26, -77.2835
-0.24, -76.909
-0.24, -77.3036
-0.24, -71.6865
-0.24, -72.806
-0.24, -70.2957
-0.24, -71.6807
-0.24, -70.1145
-0.24, -69.7259
-0.24, -71.5288
-0.24, -68.1524
-0.24, -69.3722
-0.24, -69.6949
-0.24, -69.1384
-0.24, -68.2361
-0.24, -69.7569
-0.24, -71.4062
-0.24, -67.6441
-0.24, -69.4752
-0.24, -72.816
-0.24, -72.8498
-0.24, -71.673
-0.24, -69.2641
-0.24, -68.8545
-0.24, -70.0685
-0.24, -70.8297
-0.24, -72.0059
-0.24, -70.9314
-0.24, -71.4043
-0.24, -70.502
-0.24, -69.2137
-0.24, -70.4926
-0.24, -73.9488
-0.24, -69.1796
-0.24, -70.8956
-0.24, -69.0042
-0.24, -69.2821
-0.24, -68.7799
-0.24, -71.5288
-0.24, -74.5775
-0.24, -68.9204
-0.24, -66.8019
-0.24, -68.5642
-0.24, -68.4392
-0.24, -68.5272
-0.24, -71.4407
-0.24, -68.0394
-0.24, -67.8645
-0.24, -68.3585
-0.24, -68.2431
-0.24, -69.1133
-0.24, -70.1533
-0.22, -70.7376
-0.22, -68.3831
-0.22, -65.1853
-0.22, -62.3548
-0.22, -67.2043
-0.22, -60.5909
-0.22, -63.8371
-0.22, -62.7953
-0.22, -63.6922
-0.22, -61.4538
-0.22, -62.2544
-0.22, -63.2961
-0.22, -63.7349
-0.22, -62.0617
-0.22, -62.7333
-0.22, -62.8783
-0.22, -62.6655
-0.22, -62.9837
-0.22, -62.4278
-0.22, -63.0552
-0.22, -62.3213
-0.22, -59.9049
-0.22, -62.105
-0.22, -61.6456
-0.22, -59.5238
-0.22, -59.5145
-0.22, -63.2766
-0.22, -62.9094
-0.22, -61.3125
-0.22, -62.0891
-0.22, -62.0761
-0.22, -61.4468
-0.22, -62.7008
-0.22, -63.3518
-0.22, -61.512
-0.22, -61.6485
-0.22, -60.5057
-0.22, -61.1032
-0.22, -60.6129
-0.22, -60.54
-0.22, -60.9691
-0.22, -58.7734
-0.22, -61.6371
-0.22, -63.7638
-0.22, -60.6667
-0.22, -61.2492
-0.22, -62.3621
-0.22, -61.2464
-0.22, -62.7791
-0.22, -62.8679
-0.22, -61.3944
-0.2, -58.8408
-0.2, -60.6778
-0.2, -59.308
-0.2, -55.5289
-0.2, -55.3216
-0.2, -55.8464
-0.2, -54.8674
-0.2, -52.2609
-0.2, -52.5348
-0.2, -53.6445
-0.2, -54.2535
-0.2, -53.8732
-0.2, -53.407
-0.2, -52.4274
-0.2, -53.9276
-0.2, -55.7495
-0.2, -56.2007
-0.2, -51.1218
-0.2, -54.552
-0.2, -53.0068
-0.2, -51.6656
-0.2, -53.5712
-0.2, -54.0259
-0.2, -54.0435
-0.2, -54.8212
-0.2, -54.8065
-0.2, -53.1208
-0.2, -53.1558
-0.2, -54.6717
-0.2, -54.5811
-0.2, -52.3852
-0.2, -53.7385
-0.2, -54.7458
-0.2, -52.4645
-0.2, -52.8304
-0.2, -52.2568
-0.2, -52.8293
-0.2, -52.2917
-0.2, -53.7656
-0.2, -52.3522
-0.2, -52.6499
-0.2, -54.7065
-0.2, -53.4606
-0.2, -51.6966
-0.2, -51.286
-0.2, -52.0295
-0.2, -52.5048
-0.2, -52.6406
-0.2, -51.9828
-0.2, -53.9571
-0.2, -52.4635
-0.18, -52.3821
-0.18, -51.5567
-0.18, -49.1769
-0.18, -46.9541
-0.18, -47.8343
-0.18, -47.9504
-0.18, -45.0717
-0.18, -45.1167
-0.18, -45.2968
-0.18, -46.8091
-0.18, -45.514
-0.18, -45.2991
-0.18, -44.6483
-0.18, -45.421
-0.18, -45.1327
-0.18, -45.9319
-0.18, -44.8987
-0.18, -45.1786
-0.18, -45.7287
-0.18, -45.6793
-0.18, -46.0596
-0.18, -44.9843
-0.18, -45.6785
-0.18, -45.556
-0.18, -44.9881
-0.18, -47.3174
-0.18, -46.0906
-0.18, -45.7279
-0.18, -45.57
-0.18, -46.3599
-0.18, -46.9872
-0.18, -45.6903
-0.18, -46.2666
-0.18, -43.8828
-0.18, -47.4369
-0.18, -48.3302
-0.18, -44.6962
-0.18, -46.4083
-0.18, -45.1404
-0.18, -44.8685
-0.18, -50.2822
-0.18, -44.9645
-0.18, -46.6282
-0.18, -44.3971
-0.18, -45.2968
-0.18, -46.7033
-0.18, -44.9357
-0.18, -45.4613
-0.18, -44.5268
-0.18, -44.9592
-0.18, -47.2035
-0.16, -44.1596
-0.16, -46.2048
-0.16, -40.7044
-0.16, -40.9368
-0.16, -38.7197
-0.16, -39.6353
-0.16, -39.801
-0.16, -36.5547
-0.16, -37.0788
-0.16, -38.2241
-0.16, -35.9031
-0.16, -37.5894
-0.16, -38.1421
-0.16, -36.6951
-0.16, -37.8122
-0.16, -35.1488
-0.16, -36.939
-0.16, -39.0789
-0.16, -36.0331
-0.16, -38.0138
-0.16, -37.0473
-0.16, -37.4648
-0.16, -36.6064
-0.16, -35.3304
-0.16, -38.2126
-0.16, -36.1886
-0.16, -35.9137
-0.16, -36.5252
-0.16, -35.5177
-0.16, -38.0632
-0.16, -37.693
-0.16, -37.5518
-0.16, -37.1123
-0.16, -37.8949
-0.16, -37.2045
-0.16, -37.088
-0.16, -37.2955
-0.16, -37.6048
-0.16, -38.1007
-0.16, -37.5497
-0.16, -37.0314
-0.16, -37.8831
-0.16, -38.5602
-0.16, -39.2445
-0.16, -35.1525
-0.16, -36.8783
-0.16, -38.6827
-0.16, -36.1464
-0.16, -37.6334
-0.16, -37.0329
-0.16, -38.7147
-0.14, -38.004
-0.14, -36.5999
-0.14, -35.9331
-0.14, -34.2601
-0.14, -31.7441
-0.14, -33.7899
-0.14, -31.2883
-0.14, -30.17
-0.14, -30.1328
-0.14, -29.9572
-0.14, -29.1064
-0.14, -31.8321
-0.14, -30.0371
-0.14, -31.0341
-0.14, -30.0985
-0.14, -29.9306
-0.14, -28.2053
-0.14, -31.9208
-0.14, -29.0559
-0.14, -30.9136
-0.14, -30.1519
-0.14, -30.4912
-0.14, -29.4032
-0.14, -30.8396
-0.14, -29.6224
-0.14, -30.3306
-0.14, -28.9339
-0.14, -31.0641
-0.14, -29.8195
-0.14, -30.4365
-0.14, -29.0632
-0.14, -29.3211
-0.14, -29.4666
-0.14, -29.8408
-0.14, -30.0043
-0.14, -31.7808
-0.14, -30.5093
-0.14, -31.4421
-0.14, -28.9248
-0.14, -29.5734
-0.14, -28.5657
-0.14, -30.8374
-0.14, -28.2639
-0.14, -30.1277
-0.14, -29.9464
-0.14, -31.7241
-0.14, -28.2713
-0.14, -29.7297
-0.14, -27.8984
-0.14, -31.2809
-0.14, -30.463
-0.12, -29.7778
-0.12, -29.0838
-0.12, -28.5829
-0.12, -24.9648
-0.12, -22.4576
-0.12, -21.864
-0.12, -21.6285
-0.12, -21.2029
-0.12, -21.0805
-0.12, -21.4858
-0.12, -22.6463
-0.12, -21.4649
-0.12, -21.3955
-0.12, -21.305
-0.12, -20.3255
-0.12, -20.9944
-0.12, -20.5071
-0.12, -20.2543
-0.12, -21.7129
-0.12, -21.0008
-0.12, -21.3941
-0.12, -22.0908
-0.12, -21.5905
-0.12, -21.0385
-0.12, -21.7673
-0.12, -19.8934
-0.12, -20.9461
-0.12, -20.8333
-0.12, -20.1297
-0.12, -21.9757
-0.12, -20.7429
-0.12, -20.9049
-0.12, -22.4454
-0.12, -22.3232
-0.12, -21.1654
-0.12, -22.5138
-0.12, -20.9407
-0.12, -20.797
-0.12, -21.4255
-0.12, -20.7791
-0.12, -21.5264
-0.12, -21.4137
-0.12, -21.1508
-0.12, -22.409
-0.12, -23.1586
-0.12, -21.2443
-0.12, -22.9766
-0.12, -20.8267
-0.12, -21.2316
-0.12, -21.4579
-0.12, -21.0381
-0.1, -21.0431
-0.1, -21.8717
-0.1, -19.7342
-0.1, -16.8456
-0.1, -17.0804
-0.1, -15.7953
-0.1, -14.8856
-0.1, -14.7784
-0.1, -14.0697
-0.1, -14.1145
-0.1, -13.0478
-0.1, -13.8337
-0.1, -13.386
-0.1, -14.2318
-0.1, -13.621
-0.1, -13.4611
-0.1, -13.9348
-0.1, -15.6757
-0.1, -15.2779
-0.1, -13.9923
-0.1, -14.13
-0.1, -14.6494
-0.1, -14.0548
-0.1, -14.0715
-0.1, -14.632
-0.1, -13.8934
-0.1, -14.4813
-0.1, -13.0531
-0.1, -13.8828
-0.1, -13.8017
-0.1, -14.2554
-0.1, -14.0473
-0.1, -13.5879
-0.1, -13.7009
-0.1, -15.9052
-0.1, -15.2323
-0.1, -14.4363
-0.1, -14.0291
-0.1, -14.7148
-0.1, -14.5824
-0.1, -14.1604
-0.1, -14.4253
-0.1, -13.3121
-0.1, -14.4796
-0.1, -13.5768
-0.1, -13.9353
-0.1, -14.7467
-0.1, -13.9241
-0.1, -13.9061
-0.1, -13.7766
-0.1, -14.4034
-0.08, -15.9532
-0.08, -14.7178
-0.08, -13.5413
-0.08, -12.2586
-0.08, -10.0872
-0.08, -8.55328
-0.08, -7.53352
-0.08, -8.67685
-0.08, -7.17595
-0.08, -7.48227
-0.08, -7.86865
-0.08, -7.86865
-0.08, -5.59915
-0.08, -6.4115
-0.08, -8.25821
-0.08, -8.25821
-0.08, -4.97142
-0.08, -7.38377
-0.08, -7.29221
-0.08, -5.73752
-0.08, -7.94637
-0.08, -7.94637
-0.08, -7.08885
-0.08, -6.22633
-0.08, -7.66393
-0.08, -5.69539
-0.08, -5.69539
-0.08, -6.26625
-0.08, -7.2303
-0.08, -6.39427
-0.08, -8.25099
-0.08, -9.02956
-0.08, -6.82724
-0.08, -7.36226
-0.08, -7.36226
-0.08, -7.73456
-0.08, -6.39467
-0.08, -7.22377
-0.08, -7.13977
-0.08, -7.13977
-0.08, -5.90161
-0.08, -8.23451
-0.08, -7.77191
-0.08, -6.89395
-0.08, -7.82193
-0.08, -6.7012
-0.08, -6.7012
-0.08, -5.20264
-0.08, -7.85832
-0.08, -5.54454
-0.08, -5.54454
-0.06, -6.44858
-0.06, -7.78802
-0.06, -5.55611
-0.06, -5.55611
-0.06, -5.55611
-0.06, -5.55611
-0.06, -5.55611
-0.06, 0
-0.06, 0
-0.06, 0
-0.06, 0
-0.06, 0
-0.06, 0
-0.06, 0
-0.06, 0
-0.06, 0
-0.06, 0
-0.06, 0
-0.06, 0
-0.06, 0
-0.06, 0
-0.06, 0
-0.06, 0
-0.06, 0
-0.06, 0
-0.06, 0
-0.06, 0
-0.06, 0
-0.06, 0
-0.06, 0
-0.06, 0
-0.06, 0
-0.06, 0
-0.06, 0
-0.06, 0
-0.06, 0
-0.06, 0
-0.06, 0
-0.06, 0
-0.06, 0
-0.06, 0
-0.06, 0
-0.06, 0
-0.06, 0
-0.06, 0
-0.06, 0
-0.06, 0
-0.06, 0
-0.06, 0
-0.06, 0
-0.06, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.08, 0
0.08, 0
0.08, 0
0.08, 0
0.08, 0
0.08, 0
0.08, 0
0.08, 0
0.08, 0
0.08, 0
0.08, 2.09871
0.08, 2.09871
0.08, 2.09871
0.08, 2.09871
0.08, 2.55461
0.08, 2.55461
0.08, -2.55461
0.08, 2.16382
0.08, 2.16382
0.08, 2.16382
0.08, 3.78354
0.08, 3.78354
0.08, 3.48976
0.08, 3.48976
0.08, 3.85503
0.08, 3.85503
0.08, 4.05608
0.08, 4.05608
0.08, 5.52461
0.08, 4.99889
0.08, 4.99889
0.08, 4.99889
0.08, 3.21175
0.08, 3.21175
0.08, 4.05481
0.08, 4.05481
0.08, 4.05481
0.08, 2.91832
0.08, 2.91832
0.08, 3.68326
0.08, 3.68326
0.08, -3.68326
0.08, -3.68326
0.08, -3.68326
0.08, 0
0.08, 0
0.08, 0
0.08, 0
0.08, 0
0.08, 0
0.08, 0
0.1, 0
0.1, 0
0.1, 0
0.1, 0
0.1, 0
0.1, 0
0.1, 0
0.1, 0
0.1, 0
0.1, 0
0.1, 0
0.1, 0
0.1, 0
0.1, 0
0.1, 0
0.1, 0
0.1, 0
0.1, 0
0.1, 8.69337
0.1, 9.52779
0.1, 8.53844
0.1, 8.7334
0.1, 7.99481
0.1, 7.9955
0.1, 9.28188
0.1, 9.03999
