power, vel
-0.46, -151.852
-0.46, -155.255
-0.46, -157.418
-0.46, -161.734
-0.46, -162.81
-0.46, -154.482
-0.46, -157.912
-0.46, -155.111
-0.46, -158.759
-0.46, -160.314
-0.46, -153.947
-0.46, -161.128
-0.46, -154.724
-0.46, -152.094
-0.46, -162.85
-0.46, -155.364
-0.46, -156.284
-0.46, -156.467
-0.46, -154.527
-0.46, -165.899
-0.46, -161.186
-0.44, -166.511
-0.44, -152.844
-0.44, -152.59
-0.44, -155.057
-0.44, -147.836
-0.44, -149.46
-0.44, -146.103
-0.44, -140.617
-0.44, -145.227
-0.44, -150.574
-0.44, -152.949
-0.44, -145.457
-0.44, -148.453
-0.44, -148.379
-0.44, -148.801
-0.44, -147.582
-0.44, -153.389
-0.44, -141.46
-0.44, -151.189
-0.44, -143.841
-0.44, -150.083
-0.44, -150.218
-0.44, -144.88
-0.44, -146.689
-0.44, -145.513
-0.44, -150.099
-0.44, -150.591
-0.44, -150.066
-0.44, -143.046
-0.44, -149.293
-0.44, -144.41
-0.44, -150.54
-0.44, -146.706
-0.44, -147.021
-0.44, -145.943
-0.44, -141.206
-0.44, -146.095
-0.44, -146.512
-0.44, -149.042
-0.44, -145.172
-0.44, -152.993
-0.44, -140.781
-0.44, -154.392
-0.44, -147.289
-0.44, -146.007
-0.44, -145.394
-0.44, -146.207
-0.44, -147.33
-0.44, -147.844
-0.44, -150.15
-0.44, -147.951
-0.42, -145.315
-0.42, -141.874
-0.42, -148.239
-0.42, -139.426
-0.42, -141.43
-0.42, -143.895
-0.42, -139.237
-0.42, -141.46
-0.42, -144.363
-0.42, -139.215
-0.42, -143.701
-0.42, -141.295
-0.42, -138.564
-0.42, -138.463
-0.42, -140.818
-0.42, -141.206
-0.42, -139.07
-0.42, -141.183
-0.42, -135.412
-0.42, -137.991
-0.42, -142.602
-0.42, -139.909
-0.42, -139.601
-0.42, -140.833
-0.42, -136.556
-0.42, -136.347
-0.42, -138.708
-0.42, -138.882
-0.42, -134.585
-0.42, -144.48
-0.42, -137.174
-0.42, -138.133
-0.42, -143.678
-0.42, -136.096
-0.42, -141.716
-0.42, -143.454
-0.42, -135.439
-0.42, -140.654
-0.42, -142.071
-0.42, -139.975
-0.42, -138.846
-0.42, -140.967
-0.42, -136.563
-0.42, -136.64
-0.42, -142.101
-0.42, -138.148
-0.42, -138.543
-0.42, -141.071
-0.42, -138.925
-0.42, -138.406
-0.42, -143
-0.4, -135.488
-0.4, -143.624
-0.4, -146.544
-0.4, -134.687
-0.4, -128.064
-0.4, -132.19
-0.4, -139.404
-0.4, -131.635
-0.4, -135.151
-0.4, -129.406
-0.4, -131.629
-0.4, -134.354
-0.4, -131.896
-0.4, -134.476
-0.4, -131.356
-0.4, -131.402
-0.4, -130.847
-0.4, -131.04
-0.4, -129.293
-0.4, -131.182
-0.4, -136.9
-0.4, -134.639
-0.4, -131.694
-0.4, -127.451
-0.4, -131.053
-0.4, -136.907
-0.4, -139.048
-0.4, -129.809
-0.4, -130.208
-0.4, -128.613
-0.4, -133.728
-0.4, -133.842
-0.4, -131.124
-0.4, -129.255
-0.4, -129.866
-0.4, -133.574
-0.4, -131.941
-0.4, -132.65
-0.4, -134.585
-0.4, -129.98
-0.4, -138.191
-0.4, -128.949
-0.4, -133.58
-0.4, -126.484
-0.4, -131.687
-0.4, -141.58
-0.4, -138.005
-0.4, -145.006
-0.4, -130.126
-0.4, -126.725
-0.4, -134.044
-0.38, -135.563
-0.38, -132.314
-0.38, -135.144
-0.38, -127.342
-0.38, -121.488
-0.38, -126.221
-0.38, -126.713
-0.38, -122.797
-0.38, -124.599
-0.38, -124.646
-0.38, -122.313
-0.38, -121.251
-0.38, -120.457
-0.38, -126.006
-0.38, -124.1
-0.38, -127.226
-0.38, -119.421
-0.38, -126.185
-0.38, -125.484
-0.38, -126.466
-0.38, -128.824
-0.38, -128.539
-0.38, -130.278
-0.38, -123.445
-0.38, -124.245
-0.38, -126.93
-0.38, -123.018
-0.38, -125.555
-0.38, -124.118
-0.38, -121.455
-0.38, -125.691
-0.38, -120.288
-0.38, -125.585
-0.38, -126.954
-0.38, -127.439
-0.38, -125.066
-0.38, -121.621
-0.38, -122.967
-0.38, -123.223
-0.38, -123.514
-0.38, -123.098
-0.38, -125.632
-0.38, -123.916
-0.38, -129.708
-0.38, -117.702
-0.38, -115.992
-0.38, -122.979
-0.38, -134.165
-0.38, -129.043
-0.38, -130.246
-0.38, -125.685
-0.36, -128.002
-0.36, -121.35
-0.36, -121.983
-0.36, -116.805
-0.36, -119.98
-0.36, -116.367
-0.36, -116.144
-0.36, -114.607
-0.36, -119.506
-0.36, -118.371
-0.36, -120.533
-0.36, -119.501
-0.36, -120.055
-0.36, -112.722
-0.36, -112.722
-0.36, -114.307
-0.36, -112.233
-0.36, -113.148
-0.36, -114.888
-0.36, -114.459
-0.36, -115.655
-0.36, -116.78
-0.36, -120.718
-0.36, -119.458
-0.36, -121.317
-0.36, -119.99
-0.36, -118.271
-0.36, -112.584
-0.36, -116.154
-0.36, -112.423
-0.36, -117.051
-0.36, -116.923
-0.36, -115.385
-0.36, -114.873
-0.36, -115.665
-0.36, -113.33
-0.36, -116.078
-0.36, -116.352
-0.36, -118.329
-0.36, -120.844
-0.36, -120.833
-0.36, -116.785
-0.36, -112.803
-0.36, -118.277
-0.36, -111.483
-0.36, -111.796
-0.36, -113.49
-0.36, -112.784
-0.36, -115.116
-0.36, -117.599
-0.36, -117.547
-0.34, -118.677
-0.34, -117.827
-0.34, -117.072
-0.34, -111.418
-0.34, -110.079
-0.34, -110.27
-0.34, -105.648
-0.34, -109.559
-0.34, -108.168
-0.34, -107.596
-0.34, -106.863
-0.34, -105.19
-0.34, -107.831
-0.34, -106.254
-0.34, -105.732
-0.34, -104.085
-0.34, -105.498
-0.34, -107.401
-0.34, -108.968
-0.34, -110.034
-0.34, -106.06
-0.34, -108.635
-0.34, -109.703
-0.34, -108.129
-0.34, -107.311
-0.34, -103.287
-0.34, -112.097
-0.34, -112.21
-0.34, -108.331
-0.34, -110.056
-0.34, -103.592
-0.34, -107.814
-0.34, -111.627
-0.34, -110.968
-0.34, -105.85
-0.34, -104.67
-0.34, -107.254
-0.34, -107.25
-0.34, -105.19
-0.34, -107.393
-0.34, -106.102
-0.34, -108.072
-0.34, -112.632
-0.34, -105.753
-0.34, -104.587
-0.34, -106.645
-0.34, -110.935
-0.34, -108.265
-0.34, -105.698
-0.34, -105.724
-0.34, -105.527
-0.32, -110.188
-0.32, -108.848
-0.32, -100.964
-0.32, -104.432
-0.32, -104.089
-0.32, -102.336
-0.32, -102.163
-0.32, -99.6997
-0.32, -100.713
-0.32, -96.3287
-0.32, -100.394
-0.32, -96.7551
-0.32, -97.741
-0.32, -101.801
-0.32, -99.1658
-0.32, -100.021
-0.32, -101.286
-0.32, -100.202
-0.32, -95.8405
-0.32, -99.8266
-0.32, -98.967
-0.32, -97.6586
-0.32, -102.371
-0.32, -99.4505
-0.32, -98.4373
-0.32, -100.432
-0.32, -98.2668
-0.32, -96.5204
-0.32, -101.022
-0.32, -99.2617
-0.32, -95.844
-0.32, -104.138
-0.32, -98.0392
-0.32, -96.4646
-0.32, -102.584
-0.32, -99.8303
-0.32, -98.5574
-0.32, -100.534
-0.32, -98.5355
-0.32, -97.2597
-0.32, -102.066
-0.32, -98.7837
-0.32, -103.636
-0.32, -99.6847
-0.32, -97.3947
-0.32, -98.6449
-0.32, -101.669
-0.32, -100.58
-0.32, -98.8203
-0.32, -103.984
-0.32, -100.19
-0.3, -97.978
-0.3, -100.504
-0.3, -93.6198
-0.3, -94.5191
-0.3, -96.4332
-0.3, -90.9536
-0.3, -95.2687
-0.3, -91.1868
-0.3, -97.0615
-0.3, -89.07
-0.3, -95.2619
-0.3, -90.1053
-0.3, -92.5829
-0.3, -93.1489
-0.3, -94.8452
-0.3, -92.1001
-0.3, -91.5719
-0.3, -92.9411
-0.3, -89.5576
-0.3, -92.7343
-0.3, -90.9256
-0.3, -91.78
-0.3, -91.9001
-0.3, -94.9566
-0.3, -93.3641
-0.3, -94.3619
-0.3, -91.6601
-0.3, -90.0536
-0.3, -91.1182
-0.3, -92.4866
-0.3, -89.0819
-0.3, -94.1586
-0.3, -90.7492
-0.3, -90.2578
-0.3, -95.6926
-0.3, -91.9255
-0.3, -96.9028
-0.3, -89.9503
-0.3, -91.1681
-0.3, -89.7233
-0.3, -90.0901
-0.3, -91.4777
-0.3, -91.1618
-0.3, -92.4706
-0.3, -88.4027
-0.3, -95.4358
-0.3, -91.5217
-0.3, -95.5829
-0.3, -91.3211
-0.3, -95.7786
-0.3, -89.1087
-0.28, -94.8047
-0.28, -91.2273
-0.28, -90.3587
-0.28, -86.5913
-0.28, -88.5201
-0.28, -82.9884
-0.28, -83.7021
-0.28, -83.1255
-0.28, -82.47
-0.28, -84.5916
-0.28, -83.6732
-0.28, -85.0286
-0.28, -83.9393
-0.28, -83.571
-0.28, -81.2364
-0.28, -83.626
-0.28, -82.5363
-0.28, -83.3646
-0.28, -83.668
-0.28, -86.5014
-0.28, -81.4026
-0.28, -86.7604
-0.28, -82.3554
-0.28, -85.0096
-0.28, -88.1048
-0.28, -81.7645
-0.28, -82.6028
-0.28, -85.0421
-0.28, -82.6386
-0.28, -87.0578
-0.28, -83.8469
-0.28, -81.3876
-0.28, -84.8419
-0.28, -84.8257
-0.28, -84.5541
-0.28, -84.1326
-0.28, -80.72
-0.28, -84.6749
-0.28, -83.0142
-0.28, -82.808
-0.28, -82.7104
-0.28, -82.5031
-0.28, -83.0634
-0.28, -85.1671
-0.28, -85.7256
-0.28, -83.6706
-0.28, -83.8654
-0.28, -83.9472
-0.28, -81.6843
-0.28, -87.5264
-0.28, -83.8944
-0.26, -82.7233
-0.26, -84.9176
-0.26, -82.8415
-0.26, -82.9807
-0.26, -77.818
-0.26, -75.7146
-0.26, -72.5663
-0.26, -75.9021
-0.26, -76.0992
-0.26, -75.5622
-0.26, -76.8359
-0.26, -81.1845
-0.26, -72.0818
-0.26, -76.7188
-0.26, -75.9085
-0.26, -75.8179
-0.26, -72.818
-0.26, -72.5722
-0.26, -74.9548
-0.26, -77.1359
-0.26, -74.59
-0.26, -75.0138
-0.26, -78.7906
-0.26, -73.9201
-0.26, -75.2615
-0.26, -75.6308
-0.26, -75.6845
-0.26, -76.8713
-0.26, -73.873
-0.26, -74.9632
-0.26, -77.6209
-0.26, -75.9237
-0.26, -76.1013
-0.26, -75.4382
-0.26, -73.2218
-0.26, -78.7626
-0.26, -72.9155
-0.26, -76.5997
-0.26, -74.8517
-0.26, -72.3753
-0.26, -74.465
-0.26, -77.4586
-0.26, -76.1057
-0.26, -76.6746
-0.26, -77.5171
-0.26, -78.3899
-0.26, -77.0891
-0.26, -75.7791
-0.26, -74.7279
-0.26, -76.7872
-0.26, -76.6151
-0.24, -75.1343
-0.24, -78.5446
-0.24, -77.5397
-0.24, -71.8236
-0.24, -69.5078
-0.24, -69.4101
-0.24, -70.0906
-0.24, -71.4483
-0.24, -64.4512
-0.24, -66.3928
-0.24, -66.2773
-0.24, -65.912
-0.24, -68.2588
-0.24, -68.8403
-0.24, -70.5262
-0.24, -68.4709
-0.24, -68.5554
-0.24, -66.2131
-0.24, -66.9008
-0.24, -67.2195
-0.24, -67.651
-0.24, -69.4137
-0.24, -69.3001
-0.24, -67.1231
-0.24, -67.8248
-0.24, -65.9641
-0.24, -66.9008
-0.24, -66.8354
-0.24, -71.0164
-0.24, -70.8128
-0.24, -68.8972
-0.24, -67.9302
-0.24, -63.9688
-0.24, -67.1383
-0.24, -66.2328
-0.24, -63.8035
-0.24, -68.2343
-0.24, -70.7395
-0.24, -68.8865
-0.24, -68.4744
-0.24, -67.9267
-0.24, -68.264
-0.24, -70.0777
-0.24, -72.0935
-0.24, -69.6167
-0.24, -67.7903
-0.24, -67.4764
-0.24, -68.2728
-0.24, -66.7167
-0.24, -71.7502
-0.24, -71.3566
-0.22, -70.4759
-0.22, -67.6407
-0.22, -64.9456
-0.22, -63.2451
-0.22, -62.3169
-0.22, -63.8004
-0.22, -64.5416
-0.22, -60.1793
-0.22, -60.2923
-0.22, -60.3619
-0.22, -61.2014
-0.22, -60.9343
-0.22, -62.3257
-0.22, -61.6756
-0.22, -63.4588
-0.22, -64.1921
-0.22, -64.9978
-0.22, -61.4411
-0.22, -62.3723
-0.22, -60.1576
-0.22, -61.2646
-0.22, -61.919
-0.22, -63.7166
-0.22, -57.6016
-0.22, -60.4878
-0.22, -62.2573
-0.22, -60.8675
-0.22, -59.8551
-0.22, -60.9928
-0.22, -60.3605
-0.22, -61.9348
-0.22, -63.5586
-0.22, -61.4921
-0.22, -60.3455
-0.22, -59.2329
-0.22, -60.0344
-0.22, -59.8243
-0.22, -60.4179
-0.22, -59.2619
-0.22, -61.863
-0.22, -61.6585
-0.22, -61.512
-0.22, -61.0948
-0.22, -61.1719
-0.22, -60.366
-0.22, -62.0675
-0.22, -63.2526
-0.22, -62.1499
-0.22, -64.155
-0.22, -61.4383
-0.22, -62.4454
-0.2, -63.2556
-0.2, -63.6603
-0.2, -60.3619
-0.2, -58.1467
-0.2, -58.5026
-0.2, -56.6015
-0.2, -53.1568
-0.2, -53.1484
-0.2, -53.6628
-0.2, -54.6538
-0.2, -51.6626
-0.2, -53.2375
-0.2, -54.0106
-0.2, -52.9805
-0.2, -52.7645
-0.2, -52.4748
-0.2, -52.1342
-0.2, -52.0447
-0.2, -52.7927
-0.2, -51.7699
-0.2, -53.2556
-0.2, -53.142
-0.2, -55.2448
-0.2, -52.7332
-0.2, -53.3077
-0.2, -53.2247
-0.2, -52.8335
-0.2, -51.0025
-0.2, -53.3397
-0.2, -53.2088
-0.2, -53.7678
-0.2, -53.2832
-0.2, -51.3047
-0.2, -52.6385
-0.2, -51.9575
-0.2, -51.3967
-0.2, -52.3492
-0.2, -53.7678
-0.2, -55.5613
-0.2, -54.9511
-0.2, -55.2872
-0.2, -52.5866
-0.2, -51.6096
-0.2, -51.9363
-0.2, -51.5208
-0.2, -52.9836
-0.2, -54.7559
-0.2, -55.8979
-0.2, -52.9805
-0.2, -53.6455
-0.2, -53.0522
-0.18, -52.1781
-0.18, -53.6898
-0.18, -51.1512
-0.18, -49.2696
-0.18, -49.1008
-0.18, -47.5452
-0.18, -47.1276
-0.18, -47.2085
-0.18, -47.3333
-0.18, -45.9937
-0.18, -46.4835
-0.18, -43.3456
-0.18, -46.0397
-0.18, -46.2297
-0.18, -45.6676
-0.18, -44.4897
-0.18, -45.713
-0.18, -47.1876
-0.18, -45.5405
-0.18, -45.9263
-0.18, -44.9721
-0.18, -47.4057
-0.18, -46.2225
-0.18, -46.1353
-0.18, -47.4057
-0.18, -46.9013
-0.18, -45.1564
-0.18, -45.256
-0.18, -45.7177
-0.18, -45.3075
-0.18, -46.2513
-0.18, -45.0549
-0.18, -44.6424
-0.18, -45.6355
-0.18, -46.5444
-0.18, -45.786
-0.18, -44.0647
-0.18, -45.5981
-0.18, -46.9707
-0.18, -46.4018
-0.18, -46.0668
-0.18, -43.8669
-0.18, -49.2787
-0.18, -45.8064
-0.18, -45.577
-0.18, -44.8081
-0.18, -44.5663
-0.18, -45.4473
-0.18, -45.6597
-0.18, -43.9834
-0.18, -45.0374
-0.16, -46.6845
-0.16, -45.3399
-0.16, -41.4974
-0.16, -42.0855
-0.16, -41.0389
-0.16, -39.2238
-0.16, -40.096
-0.16, -39.9836
-0.16, -38.1973
-0.16, -40.5195
-0.16, -38.9961
-0.16, -40.1021
-0.16, -38.663
-0.16, -39.4151
-0.16, -38.1552
-0.16, -40.2061
-0.16, -38.2411
-0.16, -38.7484
-0.16, -38.7529
-0.16, -38.1415
-0.16, -39.1535
-0.16, -39.0909
-0.16, -37.6776
-0.16, -39.7755
-0.16, -37.9057
-0.16, -38.2066
-0.16, -40.0322
-0.16, -39.1506
-0.16, -37.2102
-0.16, -40.0755
-0.16, -37.3703
-0.16, -38.1241
-0.16, -38.7597
-0.16, -39.7891
-0.16, -36.8987
-0.16, -37.7138
-0.16, -37.5111
-0.16, -38.1913
-0.16, -37.626
-0.16, -37.3891
-0.16, -39.6371
-0.16, -37.6967
-0.16, -37.4379
-0.16, -38.8415
-0.16, -38.0138
-0.16, -38.3721
-0.16, -39.613
-0.16, -38.1694
-0.16, -38.0019
-0.16, -39.4384
-0.16, -38.8761
-0.14, -39.7577
-0.14, -38.1181
-0.14, -35.4012
-0.14, -34.5182
-0.14, -32.0578
-0.14, -32.5871
-0.14, -31.5388
-0.14, -32.2529
-0.14, -31.3221
-0.14, -30.8821
-0.14, -29.7529
-0.14, -30.353
-0.14, -29.4003
-0.14, -30.9089
-0.14, -30.0033
-0.14, -31.2805
-0.14, -30.3555
-0.14, -30.1984
-0.14, -30.6753
-0.14, -30.8378
-0.14, -29.6976
-0.14, -31.0681
-0.14, -30.5954
-0.14, -30.8785
-0.14, -31.1221
-0.14, -29.8696
-0.14, -30.4466
-0.14, -30.9118
-0.14, -31.2103
-0.14, -30.7386
-0.14, -31.2399
-0.14, -31.8838
-0.14, -29.6428
-0.14, -30.7943
-0.14, -31.2421
-0.14, -29.7413
-0.14, -31.3265
-0.14, -30.247
-0.14, -31.72
-0.14, -29.8796
-0.14, -30.9441
-0.14, -29.435
-0.14, -31.7336
-0.14, -30.257
-0.14, -31.9637
-0.14, -30.7443
-0.14, -32.4989
-0.14, -30.5215
-0.14, -31.3438
-0.14, -30.361
-0.14, -32.2782
-0.12, -31.606
-0.12, -31.5447
-0.12, -28.1098
-0.12, -27.7405
-0.12, -25.3074
-0.12, -23.7111
-0.12, -23.6757
-0.12, -23.7565
-0.12, -23.0127
-0.12, -22.5301
-0.12, -24.1493
-0.12, -23.076
-0.12, -23.7193
-0.12, -24.3883
-0.12, -21.9852
-0.12, -22.5736
-0.12, -24.0528
-0.12, -21.9059
-0.12, -23.2872
-0.12, -23.4502
-0.12, -23.517
-0.12, -23.6991
-0.12, -23.3188
-0.12, -22.2411
-0.12, -23.1263
-0.12, -22.8315
-0.12, -23.5332
-0.12, -22.1036
-0.12, -22.6121
-0.12, -23.665
-0.12, -23.0457
-0.12, -23.8677
-0.12, -22.9695
-0.12, -23.2122
-0.12, -22.9693
-0.12, -23.2227
-0.12, -23.7806
-0.12, -22.7988
-0.12, -22.6382
-0.12, -23.9711
-0.12, -23.2355
-0.12, -24.055
-0.12, -24.0833
-0.12, -23.2217
-0.12, -23.3705
-0.12, -23.0024
-0.12, -23.0569
-0.12, -23.1814
-0.12, -22.0557
-0.12, -23.4572
-0.12, -22.9974
-0.1, -22.8728
-0.1, -23.8255
-0.1, -20.5669
-0.1, -18.0192
-0.1, -16.482
-0.1, -16.6143
-0.1, -15.2273
-0.1, -15.7882
-0.1, -15.634
-0.1, -14.8793
-0.1, -14.3223
-0.1, -15.6002
-0.1, -16.0749
-0.1, -15.6173
-0.1, -15.7152
-0.1, -15.87
-0.1, -16.3294
-0.1, -15.0803
-0.1, -15.1587
-0.1, -14.8027
-0.1, -15.3272
-0.1, -14.8577
-0.1, -15.5331
-0.1, -15.5108
-0.1, -15.3176
-0.1, -14.2979
-0.1, -15.5173
-0.1, -16.2157
-0.1, -14.9908
-0.1, -15.3261
-0.1, -15.0924
-0.1, -15.692
-0.1, -15.4711
-0.1, -15.0291
-0.1, -14.7622
-0.1, -15.7298
-0.1, -14.3439
-0.1, -14.7332
-0.1, -14.7952
-0.1, -15.3285
-0.1, -14.3658
-0.1, -15.4211
-0.1, -15.7525
-0.1, -16.12
-0.1, -15.4942
-0.1, -15.0346
-0.1, -15.5614
-0.1, -16.0735
-0.1, -15.0669
-0.1, -14.2523
-0.1, -14.9179
-0.08, -15.0568
-0.08, -14.2031
-0.08, -12.7101
-0.08, -11.2559
-0.08, -10.319
-0.08, -9.12183
-0.08, -8.70041
-0.08, -7.96716
-0.08, -8.45451
-0.08, -8.6955
-0.08, -8.35477
-0.08, -8.45355
-0.08, -8.40221
-0.08, -7.78018
-0.08, -8.33463
-0.08, -8.5312
-0.08, -8.10757
-0.08, -8.1769
-0.08, -8.60939
-0.08, -7.9765
-0.08, -8.59541
-0.08, -8.33426
-0.08, -7.62134
-0.08, -7.52931
-0.08, -7.2968
-0.08, -8.02496
-0.08, -7.81619
-0.08, -6.93539
-0.08, -8.08923
-0.08, -8.22542
-0.08, -7.97945
-0.08, -7.94067
-0.08, -8.06355
-0.08, -8.06355
-0.08, -7.62918
-0.08, -7.76215
-0.08, -7.9276
-0.08, -9.12082
-0.08, -9.28152
-0.08, -9.12907
-0.08, -9.25916
-0.08, -8.40541
-0.08, -9.20905
-0.08, -8.7823
-0.08, -8.30486
-0.08, -8.36719
-0.08, -8.69556
-0.08, -8.07385
-0.08, -8.77286
-0.08, -8.83412
-0.08, -7.90813
-0.06, -7.79875
-0.06, -7.82658
-0.06, -7.82658
-0.06, -7.82658
-0.06, 7.82658
-0.06, 7.82658
-0.06, 1.83351
-0.06, 1.83351
-0.06, 1.83351
-0.06, 1.83351
-0.06, 1.83351
-0.06, 0
-0.06, 0
-0.06, 0
-0.06, 0
-0.06, 0
-0.06, 0
-0.06, 0
-0.06, 0
-0.06, 0
-0.06, 0
-0.06, 0
-0.06, 0
-0.06, 0
-0.06, 0
-0.06, 0
-0.06, 0
-0.06, 0
-0.06, 0
-0.06, 0
-0.06, 0
-0.06, 0
-0.06, 0
-0.06, 0
-0.06, 0
-0.06, 0
-0.06, 0
-0.06, 0
-0.06, 0
-0.06, 0
-0.06, 0
-0.06, 0
-0.06, 0
-0.06, 0
-0.06, 0
-0.06, 0
-0.06, 0
-0.06, 0
-0.06, 0
-0.06, 0
-0.06, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.04, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
-0.02, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
6.17562e-16, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.02, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.04, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.06, 0
0.08, 0
0.08, 0
0.08, 0
0.08, 0
0.08, 0
0.08, 0
0.08, 1.85704
0.08, 1.85704
0.08, 1.85704
0.08, 3.14015
0.08, 3.14015
0.08, 5.13795
0.08, 8.02496
0.08, 7.56027
0.08, 9.69725
0.08, 9.24823
0.08, 10.4852
0.08, 9.47266
0.08, 7.59631
0.08, 9.02312
0.08, 6.9323
0.08, 6.9323
0.08, 5.53072
0.08, 5.23529
0.08, 5.23529
0.08, 4.6532
0.08, 7.17177
0.08, 8.34987
0.08, 8.34605
0.08, 8.8354
0.08, 8.04604
0.08, 6.73604
0.08, 6.73604
0.08, 7.34827
0.08, 7.33684
0.08, 7.78549
0.08, 6.32976
0.08, 6.18188
0.08, 8.15157
0.08, 8.81281
0.08, 8.81281
0.08, 8.90662
0.08, 8.90662
0.08, 8.21442
0.08, 8.01628
0.08, 9.16827
0.08, 9.481
0.08, 9.84576
0.08, 8.73058
0.08, 9.21399
0.08, 9.22182
0.1, 7.68977
0.1, 6.49919
0.1, 9.08351
0.1, 14.1039
0.1, 15.376
0.1, 16.8032
0.1, 15.0564
0.1, 14.5637
0.1, 14.3353
0.1, 13.7326
0.1, 13.9666
0.1, 15.6218
0.1, 14.5789
